new_ID,Q13A,Q13B,Q13C,Travel-accompany2,Q3,Q3_gr,Q3A,Q3B,Q3C,Q3D,Q3E,Child,Adult,Final_Group_Q3,Returned_Travel_Accompany,Accompaniment_schoolreturn,Fluctuation#7,Q7A,Q7B,Q7C,Q7D,Q7E,Child,Adult,Age,Duplicate,Gender,Grade,TYPEOFSC,shift_school,School transport,Transport_2or3wheelers,Travel_Accompany,Travel-accompany1,Travel-accompany2,TimeSchool,time_school,SchoolHomeTransport,home_schooltransportusual,Returned_Travel_Accompany,Parents_Trust,Cross_road,Allow_Public_Bus,Visit_Friend_Home,Visit_Relatives,Worship_Place,Visit_Shop,Dineout,Visit_Cinema,Friends_Dark,Play_Ground,Play_Score,Went_for_Walk,Went_Concert,Went_Club,Library,Café,Tuition,Part_time_work,Any_Activity,activity_alone,activity_independent,Q15R,weekend,RTI,RTI_Consult
88,0,0, ,Merged Parent and Adult,Merged Parent and Adult,Adult,0,0,1,0,0,0,1,Adult,Another adult,Adult,TRUE,0,0,1,0,0,0,1,14,14,Girl,7,Private,morning shift only,walk,Walking,Another adult,Another Adult,Merged Parent and Adult,< 5 mins,15 min or less,Walking,walk,Another adult,Sometime,No,No,On Your own or with other young person,With a parent or other adult,Not Done,On Your own or with other young person,Not Done,Not Done,Not Done,Not Done,Not Done,Not Done,Not Done,Not Done,Not Done,Not Done,Not Done,Not Done,Mix,mix,2,There was an activity,activity,0,0
90,0,0, ,Alone/Same Age,Alone/Same Age,Child,1,0,0,0,0,1,0,Child,Another adult,Adult,TRUE,0,0,1,0,0,0,1,14,14,Girl,7,Private,morning shift only,walk,Walking,Travelled on my own,Alone/Same Age,Alone/Same Age,5 to 15 mins,15 min or less,Car,4 wheelers,Another adult,Always,Yes,No,On Your own or with other young person,Not Done,Not Done,Not Done,With a parent or other adult,Not Done,On Your own or with other young person,Not Done,Not Done,Not Done,On Your own or with other young person,Not Done,Not Done,Not Done,Not Done,Not Done,Mix,mix,2,There was an activity,activity,0,0
111,0,0, ,Merged Parent and Adult,Merged Parent and Adult,Adult,0,0,1,0,0,0,1,Adult,Another adult,Adult,TRUE,0,0,1,0,0,0,1,14,14,Girl,8,Private,morning shift only,walk,Walking,Another adult,Another Adult,Merged Parent and Adult,5 to 15 mins,15 min or less,Walking,walk,Another adult,Never,No,No,Not Done,With a parent or other adult,Not Done,Not Done,Not Done,Not Done,Not Done,Not Done,Not Done,Not Done,Not Done,Not Done,Not Done,Not Done,Not Done,Not Done,With a parent or other adult,visit with adult,2,There was an activity,activity,0,0
114,0,0, ,Mix,Mix,Mixed,0,0,1,1,0,1,1,Mixed,Another adult,Adult,TRUE,0,0,1,0,0,0,1,14,14,Girl,8,Private,morning shift only,Motorcycle,2 or 3 wheelers,Mix,Mix,Mix,5 to 15 mins,15 min or less,Motorbike,2 or 3 wheelers,Another adult,Sometime,No,No,Not Done,With a parent or other adult,Not Done,With a parent or other adult,Not Done,Not Done,Not Done,Not Done,Not Done,Not Done,Not Done,Not Done,Not Done,Not Done,With a parent or other adult,Not Done,With a parent or other adult,visit with adult,2,There was an activity,activity,1,0
154,1,0,0,Merged Parent and Adult,Merged Parent and Adult,Adult,0,0,1,0,0,0,1,Adult,Another adult,Adult,TRUE,0,0,1,0,0,0,1,14,14,Girl,6,Private,both morning and evening shifts,Motorcycle,2 or 3 wheelers,Another adult,Another Adult,Merged Parent and Adult,< 5 mins,15 min or less,Motorbike,2 or 3 wheelers,Another adult,Sometime,No,No,Not Done,Not Done,Not Done,Not Done,Not Done,Not Done,Not Done,Not Done,Not Done,Not Done,Not Done,Not Done,Not Done,Not Done,Not Done,Not Done,Not Done,no visit,0,No Activity,no activity,0,0
163,0,0, ,Alone/Same Age,Alone/Same Age,Child,1,0,0,0,0,1,0,Child,Parent,Adult,TRUE,0,1,0,0,0,0,1,14,14,Girl,8,Private,morning shift only,school bus/van,Four wheelers,Travelled on my own,Alone/Same Age,Alone/Same Age,5 to 15 mins,15 min or less,Motorbike,2 or 3 wheelers,Parent,Always,Yes,No,Not Done,With a parent or other adult,On Your own or with other young person,Not Done,Not Done,Not Done,Not Done,Not Done,Not Done,Not Done,Not Done,Not Done,Not Done,Not Done,On Your own or with other young person,Not Done,Mix,mix,2,There was an activity,activity,1,0
181,0,0, ,Merged Parent and Adult,Merged Parent and Adult,Adult,0,1,0,0,0,0,1,Adult,Parent,Adult,TRUE,0,1,0,0,0,0,1,14,14,Boy,9,Private,both morning and evening shifts,Motorcycle,2 or 3 wheelers,Parent,Parent,Merged Parent and Adult,5 to 15 mins,15 min or less,Motorbike,2 or 3 wheelers,Parent,Always,No,No,Not Done,Not Done,On Your own or with other young person,On Your own or with other young person,Not Done,Not Done,Not Done,Not Done,Not Done,Not Done,Not Done,Not Done,Not Done,Not Done,Not Done,Not Done,On Your own or with other young person,visit alone,1,There was an activity,activity,0,0
251,1,0,0,Merged Parent and Adult,Merged Parent and Adult,Adult,0,0,1,0,0,0,1,Adult,Another adult,Adult,TRUE,0,0,1,0,0,0,1,14,14,Girl,8,Private,morning shift only,school bus/van,Four wheelers,Another adult,Another Adult,Merged Parent and Adult,31 to 45 mins,more than 30 min,School Bus,4 wheelers,Another adult,Never,No,No,Not Done,With a parent or other adult,Not Done,On Your own or with other young person,Not Done,Not Done,Not Done,Not Done,Not Done,Not Done,Not Done,Not Done,Not Done,Not Done,Not Done,Not Done,Mix,mix,2,There was an activity,activity,0,0
253,1,1,1,Merged Parent and Adult,Merged Parent and Adult,Adult,0,1,0,0,0,0,1,Adult,Parent,Adult,TRUE,0,1,0,0,0,0,1,14,14,Boy,8,Private,morning shift only,school bus/van,Four wheelers,Parent,Parent,Merged Parent and Adult,16 to 30 mins,16-30 min,School Van,4 wheelers,Parent,Sometime,Yes,No,Not Done,With a parent or other adult,With a parent or other adult,On Your own or with other young person,With a parent or other adult,Not Done,On Your own or with other young person,On Your own or with other young person,Not Done,On Your own or with other young person,Not Done,Not Done,Not Done,Not Done,Not Done,Not Done,Mix,mix,2,There was an activity,activity,0,0
260,0,0, ,Merged Parent and Adult,Merged Parent and Adult,Adult,0,0,1,0,0,0,1,Adult,Another adult,Adult,TRUE,0,0,1,0,0,0,1,14,14,Girl,8,Private,morning shift only,school bus/van,Four wheelers,Another adult,Another Adult,Merged Parent and Adult,16 to 30 mins,16-30 min,School Van,4 wheelers,Another adult,Sometime,No,No,Not Done,Not Done,With a parent or other adult,With a parent or other adult,Not Done,Not Done,Not Done,Not Done,Not Done,Not Done,Not Done,Not Done,Not Done,Not Done,Not Done,Not Done,With a parent or other adult,visit with adult,2,There was an activity,activity,0,0
357,1,1,1,Merged Parent and Adult,Merged Parent and Adult,Adult,0,1,0,0,0,0,1,Adult,Parent,Adult,TRUE,0,1,0,0,0,0,1,14,14,Boy,6,Private,morning shift only,school bus/van,Four wheelers,Parent,Parent,Merged Parent and Adult,> 46 mins,more than 30 min,School Van,4 wheelers,Parent,Never,No,No,With a parent or other adult,With a parent or other adult,On Your own or with other young person,On Your own or with other young person,Not Done,Not Done,Not Done,On Your own or with other young person,On Your own or with other young person,Not Done,Not Done,On Your own or with other young person,On Your own or with other young person,Not Done,Not Done,Not Done,Mix,mix,2,There was an activity,activity,0,0
413,0,0, ,Merged Parent and Adult,Merged Parent and Adult,Adult,0,1,0,0,0,0,1,Adult,Parent,Adult,TRUE,0,1,0,0,0,0,1,14,14,Girl,9,Private,morning shift only,Motorcycle,2 or 3 wheelers,Parent,Parent,Merged Parent and Adult,< 5 mins,15 min or less,Walking,walk,Parent,Never,No,No,Not Done,With a parent or other adult,Not Done,With a parent or other adult,Not Done,Not Done,Not Done,Not Done,On Your own or with other young person,Not Done,Not Done,Not Done,Not Done,Not Done,Not Done,Not Done,Mix,visit with adult,2,There was an activity,activity,0,0
419,, , ,Merged Parent and Adult,Merged Parent and Adult,Adult,0,1,0,0,0,0,1,Adult,Parent,Adult,TRUE,0,1,0,0,0,0,1,14,14,Girl,9,Private,morning shift only,Motorcycle,2 or 3 wheelers,Parent,Parent,Merged Parent and Adult,> 46 mins,more than 30 min,Motorbike,2 or 3 wheelers,Parent,Never,No,No,Not Done,Not Done,Not Done,Not Done,Not Done,Not Done,Not Done,Not Done,Not Done,Not Done,Not Done,Not Done,Not Done,Not Done,Not Done,Not Done,Not Done,no visit,0,No Activity,no activity,1,1
487,0,0, ,Merged Parent and Adult,Merged Parent and Adult,Adult,0,0,1,0,0,0,1,Adult,Another adult,Adult,TRUE,0,0,1,0,0,0,1,14,14,Boy,8,Private,morning shift only,school bus/van,Four wheelers,Another adult,Another Adult,Merged Parent and Adult,16 to 30 mins,16-30 min,School Van,4 wheelers,Another adult,Sometime,No,No,On Your own or with other young person,On Your own or with other young person,On Your own or with other young person,On Your own or with other young person,On Your own or with other young person,Not Done,On Your own or with other young person,On Your own or with other young person,On Your own or with other young person,On Your own or with other young person,Not Done,Not Done,On Your own or with other young person,Not Done,Not Done,Not Done,On Your own or with other young person,visit alone,1,There was an activity,activity,1,1
495,0,0, ,Merged Parent and Adult,Merged Parent and Adult,Adult,0,0,1,0,0,0,1,Adult,Another adult,Adult,TRUE,0,0,1,0,0,0,1,14,14,Girl,8,Private,morning shift only,Motorcycle,2 or 3 wheelers,Another adult,Another Adult,Merged Parent and Adult,< 5 mins,15 min or less,Motorbike,2 or 3 wheelers,Another adult,Never,No,No,Not Done,With a parent or other adult,Not Done,Not Done,Not Done,Not Done,Not Done,Not Done,Not Done,Not Done,Not Done,Not Done,Not Done,Not Done,With a parent or other adult,Not Done,With a parent or other adult,visit with adult,2,There was an activity,activity,0,0
528,0,0, ,Alone/Same Age,Alone/Same Age,Child,1,0,0,0,0,1,0,Child,Another adult,Adult,TRUE,0,0,1,0,0,0,1,14,14,Girl,9,Private,morning shift only,school bus/van,Four wheelers,Travelled on my own,Alone/Same Age,Alone/Same Age,16 to 30 mins,16-30 min,School Van,4 wheelers,Another adult,Sometime,Yes,No,On Your own or with other young person,With a parent or other adult,With a parent or other adult,With a parent or other adult,With a parent or other adult,With a parent or other adult,On Your own or with other young person,On Your own or with other young person,On Your own or with other young person,On Your own or with other young person,With a parent or other adult,With a parent or other adult,With a parent or other adult,With a parent or other adult,On Your own or with other young person,With a parent or other adult,Mix,mix,2,There was an activity,activity,0,0
531,1,0,1,Merged Parent and Adult,Merged Parent and Adult,Adult,0,1,0,0,0,0,1,Adult,Another adult,Adult,TRUE,0,0,1,0,0,0,1,14,14,Girl,9,Private,morning shift only,Car,Four wheelers,Parent,Parent,Merged Parent and Adult,16 to 30 mins,16-30 min,Car,4 wheelers,Another adult,Always,No,No,With a parent or other adult,With a parent or other adult,Not Done,Not Done,With a parent or other adult,With a parent or other adult,Not Done,Not Done,Not Done,On Your own or with other young person,Not Done,Not Done,Not Done,Not Done,On Your own or with other young person,Not Done,Mix,mix,2,There was an activity,activity,0,0
532,0,0, ,Merged Parent and Adult,Merged Parent and Adult,Adult,0,1,0,0,0,0,1,Adult,Parent,Adult,TRUE,0,1,0,0,0,0,1,14,14,Girl,9,Private,morning shift only,Motorcycle,2 or 3 wheelers,Parent,Parent,Merged Parent and Adult,5 to 15 mins,15 min or less,Motorbike,2 or 3 wheelers,Parent,Always,No,No,On Your own or with other young person,With a parent or other adult,Not Done,Not Done,Not Done,Not Done,With a parent or other adult,On Your own or with other young person,Not Done,Not Done,Not Done,Not Done,Not Done,Not Done,With a parent or other adult,On Your own or with other young person,Mix,mix,2,There was an activity,activity,0,0
584,1,1,1,Merged Parent and Adult,Merged Parent and Adult,Adult,0,1,0,0,0,0,1,Adult,Another adult,Adult,TRUE,0,0,1,0,0,0,1,14,14,Boy,7,Private,morning shift only,Motorcycle,2 or 3 wheelers,Parent,Parent,Merged Parent and Adult,5 to 15 mins,15 min or less,Motorbike,2 or 3 wheelers,Another adult,Always,No,No,On Your own or with other young person,On Your own or with other young person,Not Done,On Your own or with other young person,Not Done,Not Done,On Your own or with other young person,On Your own or with other young person,Not Done,On Your own or with other young person,Not Done,Not Done,Not Done,Not Done,On Your own or with other young person,Not Done,On Your own or with other young person,visit alone,1,There was an activity,activity,0,0
636,0,0, ,Mix,Merged Parent and Adult,Adult,0,1,1,0,0,0,1,Adult,Mix,Adult,FALSE,0,1,1,0,0,0,1,14,14,Girl,8,Private,morning shift only,walk,Walking,Mix,Mix,Mix,< 5 mins,15 min or less,Walking,walk,Mix,Never,No,No,Not Done,Not Done,Not Done,Not Done,Not Done,Not Done,Not Done,With a parent or other adult,Not Done,Not Done,Not Done,Not Done,Not Done,Not Done,Not Done,Not Done,With a parent or other adult,visit with adult,2,There was an activity,activity,0,0
688,1,0,1,Merged Parent and Adult,Merged Parent and Adult,Adult,0,1,0,0,0,0,1,Adult,Parent,Adult,TRUE,0,1,0,0,0,0,1,14,14,Boy,6,Private,morning shift only,Motorcycle,2 or 3 wheelers,Parent,Parent,Merged Parent and Adult,5 to 15 mins,15 min or less,Walking,walk,Parent,Sometime,No,No,Not Done,Not Done,With a parent or other adult,On Your own or with other young person,Not Done,Not Done,Not Done,Not Done,Not Done,On Your own or with other young person,Not Done,Not Done,Not Done,Not Done,Not Done,With a parent or other adult,Mix,mix,2,There was an activity,activity,1,0
691,0,0, ,Merged Parent and Adult,Merged Parent and Adult,Adult,0,0,1,0,0,0,1,Adult,Another adult,Adult,TRUE,0,0,1,0,0,0,1,14,14,Boy,6,Private,morning shift only,school bus/van,Four wheelers,Another adult,Another Adult,Merged Parent and Adult,5 to 15 mins,15 min or less,School Van,4 wheelers,Another adult,Sometime,No,Yes,On Your own or with other young person,Not Done,On Your own or with other young person,On Your own or with other young person,Not Done,Not Done,Not Done,On Your own or with other young person,On Your own or with other young person,Not Done,Not Done,Not Done,Not Done,Not Done,On Your own or with other young person,Not Done,On Your own or with other young person,visit alone,1,There was an activity,activity,1,1
694,1,0,1,Alone/Same Age,Alone/Same Age,Child,0,0,0,1,0,1,0,Child,Another adult,Adult,TRUE,0,0,1,0,0,0,1,14,14,Boy,6,Private,morning shift only,Motorcycle,2 or 3 wheelers,Older child / teenager,Alone/Same Age,Alone/Same Age,< 5 mins,15 min or less,School Van,4 wheelers,Another adult,Always,No,Yes,Not Done,With a parent or other adult,Not Done,On Your own or with other young person,Not Done,Not Done,On Your own or with other young person,Not Done,Not Done,Not Done,Not Done,Not Done,Not Done,Not Done,Not Done,Not Done,Mix,mix,2,There was an activity,activity,0,0
756,0,0, ,Merged Parent and Adult,Merged Parent and Adult,Adult,0,0,1,0,0,0,1,Adult,Another adult,Adult,TRUE,0,0,1,0,0,0,1,14,14,Girl,9,Private,morning shift only,walk,Walking,Another adult,Another Adult,Merged Parent and Adult,5 to 15 mins,15 min or less,Walking,walk,Another adult,Always,Yes,No,Not Done,With a parent or other adult,Not Done,With a parent or other adult,With a parent or other adult,Not Done,Not Done,Not Done,Not Done,With a parent or other adult,Not Done,Not Done,Not Done,Not Done,Not Done,Not Done,With a parent or other adult,visit with adult,2,There was an activity,activity,1,0
815,0,0, ,Merged Parent and Adult,Merged Parent and Adult,Adult,0,0,1,0,0,0,1,Adult,Another adult,Adult,TRUE,0,0,1,0,0,0,1,14,14,Girl,7,Public,morning shift only,walk,Walking,Another adult,Another Adult,Merged Parent and Adult,5 to 15 mins,15 min or less,Walking,walk,Another adult,Sometime,No,No,On Your own or with other young person,On Your own or with other young person,On Your own or with other young person,On Your own or with other young person,On Your own or with other young person,Not Done,Not Done,Not Done,Not Done,Not Done,Not Done,Not Done,Not Done,Not Done,On Your own or with other young person,On Your own or with other young person,On Your own or with other young person,visit alone,1,There was an activity,activity,0,0
853,1,0,0,Alone/Same Age,Alone/Same Age,Child,1,0,0,0,0,1,0,Child,Parent,Adult,TRUE,0,1,0,0,0,0,1,14,14,Girl,7,Public,morning shift only,school bus/van,Four wheelers,Travelled on my own,Alone/Same Age,Alone/Same Age,< 5 mins,15 min or less,Car,4 wheelers,Parent,Never,No,No,Not Done,With a parent or other adult,Not Done,On Your own or with other young person,Not Done,Not Done,Not Done,On Your own or with other young person,Not Done,On Your own or with other young person,Not Done,Not Done,Not Done,Not Done,Not Done,Not Done,Mix,mix,2,There was an activity,activity,1,0
868,0,0, ,Merged Parent and Adult,Merged Parent and Adult,Adult,0,0,1,0,0,0,1,Adult,Another adult,Adult,TRUE,0,0,1,0,0,0,1,14,14,Boy,7,Public,morning shift only,walk,Walking,Another adult,Another Adult,Merged Parent and Adult,31 to 45 mins,more than 30 min,School Bus,4 wheelers,Another adult,Always,No,Yes,Not Done,On Your own or with other young person,With a parent or other adult,On Your own or with other young person,On Your own or with other young person,Not Done,Not Done,Not Done,On Your own or with other young person,Not Done,Not Done,Not Done,Not Done,Not Done,Not Done,Not Done,Mix,mix,2,There was an activity,activity,1,0
872,0,0, ,Alone/Same Age,Alone/Same Age,Child,1,0,0,0,0,1,0,Child,Another adult,Adult,TRUE,0,0,1,0,0,0,1,14,14,Boy,8,Public,morning shift only,walk,Walking,Travelled on my own,Alone/Same Age,Alone/Same Age,< 5 mins,15 min or less,Walking,walk,Another adult,Always,Yes,No,Not Done,Not Done,Not Done,On Your own or with other young person,Not Done,Not Done,Not Done,Not Done,Not Done,Not Done,Not Done,Not Done,Not Done,Not Done,Not Done,Not Done,On Your own or with other young person,visit alone,1,There was an activity,activity,0,0
874,0,0, ,Alone/Same Age,Alone/Same Age,Child,1,0,0,0,0,1,0,Child,Another adult,Adult,TRUE,0,0,1,0,0,0,1,14,14,Boy,8,Public,morning shift only,walk,Walking,Travelled on my own,Alone/Same Age,Alone/Same Age,5 to 15 mins,15 min or less,Walking,walk,Another adult,Always,Yes,Yes,On Your own or with other young person,Not Done,On Your own or with other young person,On Your own or with other young person,Not Done,Not Done,Not Done,On Your own or with other young person,Not Done,Not Done,Not Done,Not Done,Not Done,On Your own or with other young person,Not Done,Not Done,On Your own or with other young person,visit alone,1,There was an activity,activity,1,1
936,0,0, ,Alone/Same Age,Alone/Same Age,Child,1,0,0,0,0,1,0,Child,Another adult,Adult,TRUE,0,0,1,0,0,0,1,14,14,Girl,7,Public,morning shift only,walk,Walking,Travelled on my own,Alone/Same Age,Alone/Same Age,5 to 15 mins,15 min or less,Walking,walk,Another adult,Sometime,No,No,Not Done,On Your own or with other young person,Not Done,On Your own or with other young person,Not Done,Not Done,Not Done,Not Done,Not Done,Not Done,Not Done,Not Done,Not Done,Not Done,Not Done,Not Done,On Your own or with other young person,visit alone,1,There was an activity,activity,0,0
