new_ID,Travel-accompany2,Q3,Q3_gr,Q3A,Q3B,Q3C,Q3D,Q3E,Child,Adult,Final_Group_Q3,Returned_Travel_Accompany,Accompaniment_schoolreturn,Fluctuation#7,Q7A,Q7B,Q7C,Q7D,Q7E,Child,Adult,Age,Duplicate,Gender,Grade,TYPEOFSC,shift_school,School transport,Transport_2or3wheelers,Travel_Accompany,Travel-accompany1,Travel-accompany2,TimeSchool,time_school,SchoolHomeTransport,home_schooltransportusual,Returned_Travel_Accompany,Parents_Trust,Cross_road,Allow_Public_Bus,Visit_Friend_Home,Visit_Relatives,Worship_Place,Visit_Shop,Dineout,Visit_Cinema,Friends_Dark,Play_Ground,Play_Score,Went_for_Walk,Went_Concert,Went_Club,Library,Café,Tuition,Part_time_work,Any_Activity,activity_alone,activity_independent,Q15R,weekend,RTI,RTI_Consult,
560,Alone/Same Age,Alone/Same Age,Child,0,0,0,1,0,1,0,Child,Older child / teenager,Child,TRUE,0,0,0,1,0,1,0,17,17,Girl,10,Private,morning shift only,Public Bus,Four wheelers,Older child / teenager,Alone/Same Age,Alone/Same Age,5 to 15 mins,15 min or less,Public Bus,4 wheelers,Older child / teenager,Sometime,Yes,Yes,Not Done,Not Done,Not Done,Not Done,Not Done,Not Done,Not Done,Not Done,Not Done,Not Done,Not Done,Not Done,Not Done,Not Done,Not Done,Not Done,Not Done,no visit,0,No Activity,no activity,0,0,#REF!
562,Alone/Same Age,Alone/Same Age,Child,1,0,0,0,0,1,0,Child,Child of same age or younger,Child,TRUE,0,0,0,0,1,1,0,17,17,Boy,10,Private,morning shift only,walk,Walking,Travelled on my own,Alone/Same Age,Alone/Same Age,< 5 mins,15 min or less,Walking,walk,Child of same age or younger,Sometime,Yes,Yes,Not Done,Not Done,On Your own or with other young person,Not Done,Not Done,Not Done,On Your own or with other young person,On Your own or with other young person,Not Done,Not Done,Not Done,Not Done,Not Done,Not Done,Not Done,Not Done,On Your own or with other young person,visit alone,1,There was an activity,activity,0,0,#REF!
563,Alone/Same Age,Alone/Same Age,Child,0,0,0,0,1,1,0,Child,Child of same age or younger,Child,TRUE,0,0,0,0,1,1,0,17,17,Girl,10,Private,morning shift only,walk,Walking,Child of same age or younger,Alone/Same Age,Alone/Same Age,< 5 mins,15 min or less,Walking,walk,Child of same age or younger,Sometime,Yes,No,Not Done,Not Done,Not Done,Not Done,With a parent or other adult,Not Done,Not Done,Not Done,Not Done,Not Done,Not Done,Not Done,Not Done,Not Done,Not Done,Not Done,With a parent or other adult,visit with adult,2,There was an activity,activity,0,0,#REF!
565,Merged Parent and Adult,Merged Parent and Adult,Adult,0,1,0,0,0,0,1,Adult,Child of same age or younger,Child,TRUE,0,0,0,0,1,1,0,17,17,Girl,10,Private,morning shift only,Motorcycle,2 or 3 wheelers,Parent,Parent,Merged Parent and Adult,5 to 15 mins,15 min or less,Walking,walk,Child of same age or younger,Sometime,Yes,No,On Your own or with other young person,Not Done,Not Done,With a parent or other adult,Not Done,Not Done,Not Done,Not Done,Not Done,Not Done,Not Done,Not Done,Not Done,Not Done,With a parent or other adult,Not Done,Mix,mix,2,There was an activity,activity,1,0,#REF!
569,Mix,Mix,Mixed,0,0,1,0,1,1,1,Mixed,Child of same age or younger,Child,TRUE,0,0,0,0,1,1,0,17,17,Girl,10,Private,morning shift only,Motorcycle,2 or 3 wheelers,Mix,Mix,Mix,< 5 mins,15 min or less,Walking,2 or 3 wheelers,Child of same age or younger,Sometime,Yes,No,Not Done,Not Done,Not Done,With a parent or other adult,Not Done,Not Done,Not Done,Not Done,Not Done,Not Done,Not Done,Not Done,Not Done,Not Done,Not Done,Not Done,With a parent or other adult,visit with adult,2,There was an activity,activity,1,1,#REF!
570,Alone/Same Age,Alone/Same Age,Child,1,0,0,0,0,1,0,Child,Child of same age or younger,Child,TRUE,0,0,0,0,1,1,0,17,17,Boy,10,Private,morning shift only,walk,Walking,Travelled on my own,Alone/Same Age,Alone/Same Age,< 5 mins,15 min or less,Walking,walk,Child of same age or younger,Sometime,Yes,Yes,Not Done,Not Done,On Your own or with other young person,On Your own or with other young person,Not Done,Not Done,Not Done,On Your own or with other young person,Not Done,On Your own or with other young person,Not Done,Not Done,Not Done,Not Done,Not Done,On Your own or with other young person,On Your own or with other young person,visit alone,1,There was an activity,activity,1,0,#REF!
725,Alone/Same Age,Alone/Same Age,Child,0,0,0,0,1,1,0,Child,Travelling home alone,Child,TRUE,1,0,0,0,0,1,0,17,17,Girl,6,Private,morning shift only,walk,Walking,Child of same age or younger,Alone/Same Age,Alone/Same Age,< 5 mins,15 min or less,Walking,walk,Travelling home alone,Always,Yes,No,Not Done,Not Done,Not Done,Not Done,Not Done,Not Done,Not Done,Not Done,Not Done,Not Done,Not Done,Not Done,Not Done,Not Done,Not Done,Not Done,Not Done,no visit,0,No Activity,no activity,0,0,#REF!
898,Alone/Same Age,Alone/Same Age,Child,1,0,0,0,0,1,0,Child,Travelling home alone,Child,TRUE,1,0,0,0,0,1,0,17,17,Boy,10,Public,morning shift only,walk,Walking,Travelled on my own,Alone/Same Age,Alone/Same Age,< 5 mins,15 min or less,Walking,walk,Travelling home alone,Always,Yes,Yes,On Your own or with other young person,On Your own or with other young person,On Your own or with other young person,On Your own or with other young person,On Your own or with other young person,On Your own or with other young person,On Your own or with other young person,Not Done,On Your own or with other young person,On Your own or with other young person,Not Done,With a parent or other adult,With a parent or other adult,On Your own or with other young person,On Your own or with other young person,On Your own or with other young person,Mix,mix,2,There was an activity,activity,1,0,#REF!
904,Alone/Same Age,Alone/Same Age,Child,1,0,0,0,0,1,0,Child,Travelling home alone,Child,TRUE,1,0,0,0,0,1,0,17,17,Boy,10,Public,morning shift only,walk,Walking,Travelled on my own,Alone/Same Age,Alone/Same Age,< 5 mins,15 min or less,Walking,walk,Travelling home alone,Always,Yes,Yes,On Your own or with other young person,On Your own or with other young person,On Your own or with other young person,Not Done,On Your own or with other young person,Not Done,On Your own or with other young person,Not Done,On Your own or with other young person,On Your own or with other young person,With a parent or other adult,Not Done,With a parent or other adult,On Your own or with other young person,On Your own or with other young person,On Your own or with other young person,Mix,mix,2,There was an activity,activity,1,0,#REF!
916,Alone/Same Age,Alone/Same Age,Child,1,0,0,0,0,1,0,Child,Travelling home alone,Child,TRUE,1,0,0,0,0,1,0,17,17,Boy,8,Public,morning shift only,Rickshaw,2 or 3 wheelers,Travelled on my own,Alone/Same Age,Alone/Same Age,31 to 45 mins,more than 30 min,Car,4 wheelers,Travelling home alone,Sometime,No,Yes,On Your own or with other young person,On Your own or with other young person,On Your own or with other young person,Not Done,Not Done,Not Done,On Your own or with other young person,Not Done,Not Done,On Your own or with other young person,Not Done,Not Done,Not Done,Not Done,Not Done,On Your own or with other young person,On Your own or with other young person,visit alone,1,There was an activity,activity,1,1,#REF!
917,Alone/Same Age,Alone/Same Age,Child,1,0,0,0,0,1,0,Child,Travelling home alone,Child,TRUE,1,0,0,0,0,1,0,17,17,Girl,9,Public,morning shift only,walk,Walking,Travelled on my own,Alone/Same Age,Alone/Same Age,5 to 15 mins,15 min or less,Walking,walk,Travelling home alone,Sometime,No,Yes,Not Done,Not Done,Not Done,Not Done,Not Done,Not Done,Not Done,Not Done,Not Done,Not Done,Not Done,Not Done,Not Done,Not Done,Not Done,Not Done,Not Done,no visit,0,No Activity,no activity,1,1,#REF!
920,Alone/Same Age,Alone/Same Age,Child,1,0,0,0,0,1,0,Child,Child of same age or younger,Child,TRUE,0,0,0,0,1,1,0,17,17,Girl,9,Public,morning shift only,walk,Walking,Travelled on my own,Alone/Same Age,Alone/Same Age,< 5 mins,15 min or less,Walking,walk,Child of same age or younger,Sometime,Yes,Yes,Not Done,Not Done,Not Done,On Your own or with other young person,Not Done,Not Done,On Your own or with other young person,Not Done,Not Done,Not Done,Not Done,Not Done,Not Done,Not Done,Not Done,Not Done,On Your own or with other young person,visit alone,1,There was an activity,activity,1,0,#REF!
923,Merged Parent and Adult,Merged Parent and Adult,Adult,0,1,0,0,0,0,1,Adult,Child of same age or younger,Child,TRUE,0,0,0,0,1,1,0,17,17,Girl,9,Public,morning shift only,walk,Walking,Parent,Parent,Merged Parent and Adult,5 to 15 mins,15 min or less,Walking,walk,Child of same age or younger,Sometime,Yes,No,Not Done,On Your own or with other young person,Not Done,Not Done,Not Done,Not Done,Not Done,Not Done,Not Done,Not Done,Not Done,Not Done,Not Done,Not Done,Not Done,Not Done,On Your own or with other young person,visit alone,1,There was an activity,activity,0,0,#REF!
963,Alone/Same Age,Alone/Same Age,Child,1,0,0,0,0,1,0,Child,Travelling home alone,Child,TRUE,1,0,0,0,0,1,0,17,17,Boy,8,Public,morning shift only,walk,Walking,Travelled on my own,Alone/Same Age,Alone/Same Age,5 to 15 mins,15 min or less,Walking,walk,Travelling home alone,Always,Yes,Yes,Not Done,With a parent or other adult,On Your own or with other young person,On Your own or with other young person,Not Done,Not Done,Not Done,On Your own or with other young person,Not Done,Not Done,Not Done,Not Done,Not Done,Not Done,Not Done,Not Done,Mix,mix,2,There was an activity,activity,1,1,#REF!
997,Merged Parent and Adult,Merged Parent and Adult,Adult,0,0,1,0,0,0,1,Adult,Older child / teenager,Child,TRUE,0,0,0,1,0,1,0,17,17,Girl,8,Public,morning shift only,Motorcycle,2 or 3 wheelers,Another adult,Another Adult,Merged Parent and Adult,< 5 mins,15 min or less,Walking,walk,Older child / teenager,Sometime,No,No,On Your own or with other young person,With a parent or other adult,With a parent or other adult,Not Done,Not Done,Not Done,Not Done,Not Done,Not Done,On Your own or with other young person,Not Done,Not Done,Not Done,Not Done,Not Done,Not Done,Mix,mix,2,There was an activity,activity,1,0,#REF!
1014,Alone/Same Age,Alone/Same Age,Child,0,0,0,0,1,1,0,Child,Child of same age or younger,Child,TRUE,0,0,0,0,1,1,0,17,17,Girl,9,Public,morning shift only,walk,Walking,Child of same age or younger,Alone/Same Age,Alone/Same Age,5 to 15 mins,15 min or less,Walking,walk,Child of same age or younger,Always,Yes,No,Not Done,Not Done,Not Done,Not Done,Not Done,Not Done,Not Done,Not Done,Not Done,Not Done,Not Done,Not Done,Not Done,Not Done,Not Done,Not Done,Not Done,no visit,0,No Activity,no activity,0,0,#REF!
1016,Alone/Same Age,Alone/Same Age,Child,0,0,0,0,1,1,0,Child,Child of same age or younger,Child,TRUE,0,0,0,0,1,1,0,17,17,Girl,9,Public,morning shift only,walk,Walking,Child of same age or younger,Alone/Same Age,Alone/Same Age,5 to 15 mins,15 min or less,Walking,walk,Child of same age or younger,Always,Yes,No,Not Done,Not Done,Not Done,Not Done,Not Done,Not Done,Not Done,Not Done,Not Done,Not Done,Not Done,Not Done,Not Done,Not Done,Not Done,Not Done,Not Done,no visit,0,No Activity,no activity,0,0,#REF!
1027,Merged Parent and Adult,Merged Parent and Adult,Adult,0,1,0,0,0,0,1,Adult,Child of same age or younger,Child,TRUE,0,0,0,0,1,1,0,17,17,Boy,9,Public,morning shift only,walk,Walking,Parent,Parent,Merged Parent and Adult,< 5 mins,15 min or less,Walking,walk,Child of same age or younger,Never,No,No,Not Done,Not Done,Not Done,Not Done,Not Done,Not Done,Not Done,Not Done,Not Done,Not Done,Not Done,Not Done,Not Done,Not Done,Not Done,Not Done,Not Done,no visit,0,No Activity,no activity,0,0,#REF!
1032,Alone/Same Age,Alone/Same Age,Child,0,0,0,0,1,1,0,Child,Child of same age or younger,Child,TRUE,0,0,0,0,1,1,0,17,17,Girl,9,Public,morning shift only,walk,Walking,Child of same age or younger,Alone/Same Age,Alone/Same Age,5 to 15 mins,15 min or less,Walking,walk,Child of same age or younger,Always,Yes,Yes,On Your own or with other young person,With a parent or other adult,Not Done,On Your own or with other young person,Not Done,Not Done,Not Done,Not Done,Not Done,Not Done,Not Done,Not Done,Not Done,Not Done,Not Done,Not Done,Mix,mix,2,There was an activity,activity,0,0,#REF!
1033,Alone/Same Age,Alone/Same Age,Child,0,0,0,0,1,1,0,Child,Child of same age or younger,Child,TRUE,0,0,0,0,1,1,0,17,17,Girl,9,Public,morning shift only,walk,Walking,Child of same age or younger,Alone/Same Age,Alone/Same Age,5 to 15 mins,15 min or less,Walking,walk,Child of same age or younger,Sometime,No,No,Not Done,With a parent or other adult,Not Done,With a parent or other adult,Not Done,Not Done,Not Done,Not Done,Not Done,Not Done,Not Done,Not Done,Not Done,Not Done,Not Done,Not Done,With a parent or other adult,visit with adult,2,There was an activity,activity,0,0,#REF!
1040,Alone/Same Age,Alone/Same Age,Child,0,0,0,0,1,1,0,Child,Travelling home alone,Child,TRUE,1,0,0,0,0,1,0,17,17,Girl,9,Public,morning shift only,walk,Walking,Child of same age or younger,Alone/Same Age,Alone/Same Age,5 to 15 mins,15 min or less,Walking,walk,Travelling home alone,Always,Yes,Yes,On Your own or with other young person,On Your own or with other young person,On Your own or with other young person,With a parent or other adult,Not Done,Not Done,Not Done,Not Done,Not Done,Not Done,Not Done,Not Done,Not Done,Not Done,Not Done,Not Done,Mix,mix,2,There was an activity,activity,0,0,#REF!
1050,Merged Parent and Adult,Merged Parent and Adult,Adult,0,1,0,0,0,0,1,Adult,Child of same age or younger,Child,TRUE,0,0,0,0,1,1,0,17,17,Girl,9,Public,morning shift only,Motorcycle,2 or 3 wheelers,Parent,Parent,Merged Parent and Adult,5 to 15 mins,15 min or less,Walking,walk,Child of same age or younger,Always,Yes,No,Not Done,Not Done,Not Done,Not Done,Not Done,Not Done,Not Done,Not Done,Not Done,Not Done,Not Done,Not Done,Not Done,Not Done,Not Done,Not Done,Not Done,no visit,0,No Activity,no activity,0,0,#REF!
1054,Mix,Mix,Mixed,0,1,0,0,1,1,1,Mixed,Child of same age or younger,Child,TRUE,0,0,0,0,1,1,0,17,17,Girl,9,Public,morning shift only,walk,Walking,Mix,Mix,Mix,5 to 15 mins,15 min or less,Walking,walk,Child of same age or younger,Sometime,Yes,No,Not Done,On Your own or with other young person,Not Done,On Your own or with other young person,Not Done,Not Done,Not Done,Not Done,Not Done,Not Done,Not Done,Not Done,Not Done,Not Done,Not Done,Not Done,On Your own or with other young person,visit alone,1,There was an activity,activity,1,0,#REF!
1055,Alone/Same Age,Alone/Same Age,Child,0,0,0,0,1,1,0,Child,Child of same age or younger,Child,TRUE,0,0,0,0,1,1,0,17,17,Girl,9,Public,morning shift only,walk,Walking,Child of same age or younger,Alone/Same Age,Alone/Same Age,5 to 15 mins,15 min or less,Walking,walk,Child of same age or younger,Always,Yes,No,Not Done,Not Done,Not Done,Not Done,Not Done,Not Done,Not Done,Not Done,Not Done,Not Done,Not Done,Not Done,Not Done,Not Done,Not Done,Not Done,Not Done,no visit,0,No Activity,no activity,1,0,#REF!
1059,Merged Parent and Adult,Merged Parent and Adult,Adult,0,1,0,0,0,0,1,Adult,Travelling home alone,Child,TRUE,1,0,0,0,0,1,0,17,17,Girl,9,Public,morning shift only,walk,Walking,Parent,Parent,Merged Parent and Adult,5 to 15 mins,15 min or less,Walking,walk,Travelling home alone,Always,Yes,No,Not Done,On Your own or with other young person,On Your own or with other young person,Not Done,Not Done,Not Done,Not Done,Not Done,Not Done,Not Done,Not Done,Not Done,Not Done,Not Done,Not Done,Not Done,On Your own or with other young person,visit alone,1,There was an activity,activity,1,0,#REF!
1060,Merged Parent and Adult,Merged Parent and Adult,Adult,0,1,0,0,0,0,1,Adult,Child of same age or younger,Child,TRUE,0,0,0,0,1,1,0,17,17,Girl,9,Public,morning shift only,Motorcycle,2 or 3 wheelers,Parent,Parent,Merged Parent and Adult,5 to 15 mins,15 min or less,Walking,walk,Child of same age or younger,Always,Yes,No,On Your own or with other young person,On Your own or with other young person,Not Done,Not Done,Not Done,Not Done,Not Done,Not Done,Not Done,Not Done,Not Done,Not Done,Not Done,Not Done,Not Done,Not Done,On Your own or with other young person,visit alone,1,There was an activity,activity,1,0,#REF!
1085,Alone/Same Age,Alone/Same Age,Child,1,0,0,0,0,1,0,Child,Travelling home alone,Child,TRUE,1,0,0,0,0,1,0,17,17,Girl,9,Public,morning shift only,walk,Walking,Travelled on my own,Alone/Same Age,Alone/Same Age,< 5 mins,15 min or less,Walking,walk,Travelling home alone,Always,Yes,No,Not Done,Not Done,Not Done,With a parent or other adult,Not Done,Not Done,Not Done,Not Done,Not Done,Not Done,Not Done,Not Done,Not Done,Not Done,Not Done,Not Done,With a parent or other adult,visit with adult,2,There was an activity,activity,0,0,#REF!
1090,Alone/Same Age,Alone/Same Age,Child,0,0,0,0,1,1,0,Child,Child of same age or younger,Child,TRUE,0,0,0,0,1,1,0,17,17,Girl,9,Public,morning shift only,walk,Walking,Child of same age or younger,Alone/Same Age,Alone/Same Age,5 to 15 mins,15 min or less,Walking,walk,Child of same age or younger,Always,Yes,No,On Your own or with other young person,Not Done,Not Done,Not Done,Not Done,Not Done,Not Done,Not Done,Not Done,Not Done,Not Done,Not Done,Not Done,Not Done,Not Done,Not Done,On Your own or with other young person,visit alone,1,There was an activity,activity,0,0,#REF!
1094,Alone/Same Age,Alone/Same Age,Child,0,0,0,0,1,1,0,Child,Child of same age or younger,Child,TRUE,0,0,0,0,1,1,0,17,17,Girl,9,Public,morning shift only,walk,Walking,Child of same age or younger,Alone/Same Age,Alone/Same Age,5 to 15 mins,15 min or less,Walking,walk,Child of same age or younger,Sometime,Yes,No,On Your own or with other young person,Not Done,Not Done,With a parent or other adult,Not Done,Not Done,Not Done,Not Done,Not Done,Not Done,Not Done,Not Done,Not Done,Not Done,On Your own or with other young person,Not Done,Mix,mix,2,There was an activity,activity,1,0,#REF!
